way,node
23908168,259141191
23908168,259141192
23908168,259141193
23908168,259141194
23908168,259141195
23908168,259141196
23908168,259141197
23908168,259141198
23908168,259141199
23908168,259141200
23908168,259141201
23908168,259141202
23908168,259141203
23908168,259141204
23908168,259141205
23908168,259141209
23908168,259141210
23908168,259141212
23908168,259141213
23908168,259141214
23908168,259141215
23908168,259141216
23908170,259141247
23908170,259141248
23908170,259141249
23908170,259141250
23908170,259141251
23908170,259141252
23908170,259141253
23908170,259141254
23908170,259141255
23908170,259141257
23908170,259141258
23908170,259141259
23908170,259141260
23908170,259141261
23908170,259141268
23908170,259141279
23908170,259141280
23908170,259141281
23908170,259141282
23908170,259141283
23908170,259141284
23908170,259141285
23908170,259141235
23908170,259141236
23908170,258869960
23908170,259141237
23908170,259141238
23908170,259141239
23908170,343576434
23908171,258700170
23908171,259141286
23908171,259141287
23908171,259141289
23908171,259141290
23908171,259141291
23908171,259141292
23908171,259141293
23908171,259141294
23908171,259141295
23908176,259141386
23908176,2179309324
23908176,259141387
23908176,259141388
23908176,259141391
23908176,2179309337
23908176,259141392
23908176,65323081
23922958,764927374
23922958,764928220
23922958,764928221
23922958,65285538
23922958,764928180
23922958,65285540
23922958,65285542
23924467,2920416747
23924467,2920416749
23924467,2920416750
23924467,2920416751
23924467,2920416753
23924508,65322134
23924508,1594258670
23924508,65364419
23924508,65328743
23924509,65322134
23924509,65349932
23924509,1594252943
23924510,65305879
23924510,65305881
23924510,367017470
23924510,612029143
23924510,65303191
23924511,316735471
23924511,1599035150
23924511,1599035149
23924511,1873976845
23924511,316735476
23924511,316735477
23924511,1599035151
23924511,316735478
23924511,1599035153
23924511,316735479
23924511,316735480
23924511,1873976858
23924511,1599035152
23924511,316735471
23924536,612764438
23924536,65317102
23924536,65317104
23924536,65317106
23924987,65302968
23924987,1196864187
23924987,553539980
23924987,65302966
23925064,259404176
23925064,1196826303
23925064,259404171
23925064,259404172
23925064,259404173
23925064,1196826306
23925064,259404174
23925064,1196830001
23925246,65331705
23925246,767741496
23925246,767741497
23925246,767741499
23925246,767741502
23925246,767741504
23925246,767741506
23925246,767745405
23925246,767745410
23925246,767745413
23925246,259406616
23925246,766933866
23925246,767745164
23925246,766933076
23925246,766933086
23925246,317152305
23925246,259406617
23925278,65326511
23925278,65326513
23925280,65285332
23925280,767754426
23925280,767754427
23925280,767754428
23925280,65285588
23925280,65285592
23925280,767754289
23925280,65285594
23925325,259407432
23925325,2643102880
23925325,65324493
23925325,766917657
23925325,766917658
23925325,65344801
23925325,766917659
23925325,766917660
23925325,65344804
23925325,65331722
23925325,65344807
23925325,766949436
23925325,766917698
23925325,65329517
23925325,766949437
23925325,766949293
23925325,65344808
23925325,766949294
23925325,766949295
23925325,766949296
23925325,65306213
23925364,766948544
23925364,766948543
23925390,65368918
23925390,315707357
23925390,259407846
23925390,315707344
23925390,259407847
23925390,315707345
23925390,766882075
23925390,766882078
23925390,259407848
23925450,65282365
23925450,311782656
23925450,766917500
23925450,311782655
23925450,311782654
23925450,311782653
23925450,766917501
23925450,311782651
23925474,259408341
23925474,259408342
23925474,3118859679
23925474,295222603
23925474,767772835
23925474,295222601
23925474,3118859678
23925474,65310244
23925477,65310244
23925477,3118859677
23925477,259408348
23925477,295222622
23925477,767773968
23925477,295222621
23925477,767773975
23925477,767773980
23925477,295222620
23925477,295222619
23925477,767773993
23925477,65371661
23925587,258289605
23925587,65320333
23925587,65320339
23925587,302963361
23925587,302963363
23925587,260326898
23925587,302963366
23925587,302963403
23925587,65320348
23925587,302963404
23925587,65320356
23925587,302963429
23925587,313889736
23925587,302963432
23925587,65320358
23925587,302964631
23925587,65320361
23925587,302964632
23925587,65320363
23925587,302964633
23925587,65320372
23925587,65320374
23925587,65320375
23925587,302964634
23925587,65320376
23925587,302964635
23925587,302964636
23925587,2988403512
23925587,302912887
23925587,2988403513
23925587,65320377
23925587,65320380
23925587,2988403511
23925587,65320382
23925587,258924399
23937528,295222440
23937528,767827772
23937528,295222441
23937528,295222442
23937528,767827788
23937528,295222443
23937528,295222444
23937528,295222445
23937528,295222446
23937528,767827810
23937528,767827813
23937528,259454996
23937528,767827375
23937528,303708157
23937528,303708158
23937528,767824586
23937528,303708159
23937528,767824587
23937528,293817520
23937528,767824589
23937528,767824590
23937528,293817521
23937528,65282848
23946929,65292004
23946929,65292002
23946930,263145971
23946930,263145972
23946930,65321734
23946930,665566142
23946930,665565349
23946930,65326492
23954149,343531518
23954149,2179292753
23954149,2179292750
23954149,2179292746
23954149,343531521
23954149,343531526
23954149,2179292735
23954149,343531529
23954149,2179292729
23954149,343531531
23954149,343531532
23954149,2179292713
23954149,2179292706
23954149,343531535
23954149,2179292700
23954149,392815837
23954149,259669727
23954149,2179292694
23954149,2179292689
23954149,2179292683
23954149,392814496
23954149,392814513
23954149,392814499
23954149,392814502
23954149,392814506
23954149,392814509
23954149,392814499
23954149,392814322
23959798,263989185
23959798,2909538006
23959798,1041150136
23959798,263989180
23959798,318304226
23959798,388002654
23959798,65315986
23959798,315421272
23959798,1607064094
23959798,1607064085
23959798,65315988
23959798,612689891
23959798,315421273
23959798,65315993
23959798,1607064087
23959798,2909552124
23959804,318255177
23959804,318255781
23959804,318255783
23959804,318255784
23959804,1472108313
23959829,65363176
23959829,65363174
23959829,65363171
23959829,65363168
23959829,65325009
23959863,65300217
23959863,1220797332
23959863,65300211
23959980,1167768098
23959980,1167768173
23959980,1167768160
23959980,1167768236
23959980,1167768060
23959980,1167768074
23959980,1167768206
23959980,1167768257
23959980,1167768121
23959980,1167768137
23959980,2642129712
23959980,1839304634
23959980,1840563834
23959980,1167768225
23959980,1839304630
23959980,1357115459
23959980,1839304635
23959980,1839304631
23959980,1839304633
23959980,1839304632
23959980,1167768128
23959980,1167768082
23959980,2642129708
23960292,65339638
23960292,65339643
23960292,1386837950
23960292,1386837983
23960292,65339647
23960292,65339650
23968587,1728581728
23968587,293818731
23968622,65318684
23968622,65349054
23969672,65325131
23969672,1241673634
23969672,1241673601
23969672,258964502
23969673,65359954
23969673,1241673598
23969673,65359956
23969673,65359959
23969673,2609017285
23969673,2609017284
23969673,65325985
23969673,1241673421
23969673,65359964
23969673,65359966
23969673,65359972
23969673,65326005
23969673,65359975
23969673,65356450
23969673,65359979
23969673,65359981
23969673,65292311
23969674,65346904
23969674,65351020
23969674,65351018
23969674,65351015
23969674,65351013
23969674,65351012
23969674,2609017286
23969674,65351011
23969674,65359954
23969674,65351006
23969674,2609017289
23969768,259754578
23969768,259754581
23970178,259408082
23970178,766913254
23970178,766913255
23970178,766913256
23970178,766913257
23970178,766913258
23970178,766913259
23970178,259847481
23970178,766913260
23970178,259847482
23970178,766913261
23970178,766913262
23970178,766912785
23970178,766932194
23970178,766912762
23991114,65352339
23991114,1243846505
23991114,65351239
23991114,1243846577
23991114,258758554
23991114,1243846482
23991114,65374496
23991114,1243846488
23991114,258758555
23991114,1243846541
23991114,258758552
24005436,65298992
24005436,1378326901
24005436,1378326953
24005436,260300235
24005436,260300236
24005436,1378327014
24005436,260300237
24005436,260300238
24005436,1378327118
24005436,260300239
24005436,1378327019
24005436,260300240
24005436,260300241
24005438,260300239
24005438,260300255
24005440,260300259
24005440,260300236
24006804,65317635
24006804,3013608177
24006804,3013608203
24006804,3013608190
24006804,65317638
24006804,3013608192
24006804,3013608214
24006804,65317640
24006804,65317642
24006804,65328014
24006804,65328012
24006804,2327591306
24006804,65291247
24006812,65363065
24006812,1229920631
24006812,65353935
24006812,2093845677
24006812,65352990
24006812,65358309
24006812,65290088
24006812,65317210
24007120,65353559
24007120,741738505
24007120,345501317
24007120,303175023
24007120,303175024
24007120,303175025
24007120,303175026
24007120,303175028
24007120,303175029
24007122,303007954
24007122,260326754
24007132,260327028
24007132,258924399
24007132,313868038
24007132,2399886186
24007132,1221102862
24007132,1707842829
24007947,65343027
24007947,724026752
24007947,287828113
24007958,355787265
24007958,355787293
24007958,262258031
24021683,1714229676
24021683,1714229679
24021683,1714229780
24021683,1714229778
24021683,1714229738
24021683,1714229633
24021683,1714229776
24021683,65332476
24021684,65362908
24021684,2315778315
24021684,65362909
24021684,2315778164
24021684,65322871
24021684,65362911
24021684,2315778391
24021684,65362917
24021684,2315778346
24021684,2315778407
24021684,65362919
24021684,2317635440
24021684,2317635191
24021684,2317635365
24021684,2317635491
24021684,2317635267
24021684,2317635132
24047390,259668935
24047390,259668942
24047390,259668949
24047390,355789457
24047390,355789458
24047390,355789459
24047390,355789460
24047390,343575725
24048510,259141284
24048510,259141231
24048510,259141230
24048510,259141229
24048510,259141228
24048510,259141227
24048510,259141226
24048510,259141225
24048510,259141224
24048510,259141223
24048510,259141222
24048510,259141221
24048510,259141220
24048510,260801050
24138759,65281379
24138759,65288985
24138759,65308820
24138763,65290949
24138763,65308770
24163939,261732473
24163939,261732475
24163939,261732476
24163939,261732477
24203847,65319976
24203847,65328261
24203847,258759767
24203860,65317181
24203860,65365241
24203860,1221046294
24203860,65364582
24204338,65308201
24204338,761839365
24204338,761839366
24204338,761839367
24204338,262083982
24204342,612739965
24204342,1130023534
24204342,761838148
24204342,761838151
24204342,65358767
24204345,65281437
24204345,65281439
24204345,761838075
24204345,65281447
24204345,761838076
24204345,761838077
24204345,761838078
24204345,65281451
24204345,65281456
24204345,761838079
24204345,761838080
24204345,65281458
24204345,761838081
24204345,65281469
24204345,65281477
24204345,761838082
24204345,65281485
24204345,1130051430
24204345,65356773
24204345,761838083
24204345,761838084
24204345,65359890
24204345,1130051446
24204345,65359892
24204345,612738657
24204345,295566423
24222612,65287137
24222612,3197731050
24222612,3197731049
24222612,65287139
24245395,65327384
24245395,65336489
24245395,65359317
24245406,65307349
24245406,317122247
24280117,65327422
24280117,1684026541
24280117,1220797788
24280117,65299879
24280144,1563110126
24280144,768245516
24280144,768245465
24280144,768245466
24280144,768245456
24280144,302034224
24295576,263143652
24295576,263143721
24295576,263143722
24295576,263143723
24295576,263143724
24295576,263143725
24295576,263143726
24295576,263143727
24295576,263143728
24295576,65343568
24306388,65319532
24306388,65319534
24306388,65293748
24306388,65319536
24306388,65303700
24306388,65319539
24306388,65319541
24306388,65319544
24307399,263402419
24307399,263402418
24307399,263402417
24307399,263402416
24308176,303662588
24308176,263424025
24308176,275848672
24308176,263424026
24308180,263424125
24308180,3125301908
24308180,263424126
24308180,263424127
24308180,263424129
24308180,263424130
24308180,303662588
24308183,263424129
24308183,263424028
24308183,2480860673
24308183,65326761
24308184,263424378
24308184,1044330212
24308184,263424029
24308184,263424127
24310135,258660058
24310135,263475418
24310135,263475424
24310135,725299838
24310135,725299839
24310135,263475429
24310135,725299840
24310135,263475434
24310135,725299841
24310135,725299842
24310135,263475439
24310636,65306840
24310636,1266422679
24310636,1266422673
24310636,1266422697
24310636,1266422690
24310636,1266422701
24310636,65306842
24310636,65306844
24310636,1266422687
24310636,1266422707
24310636,1266422709
24310636,1266422686
24310636,1266422695
24310636,65306847
24310636,65306850
24310636,1266422703
24310636,1266422698
24310636,300514874
24310636,1266422700
24310636,1266422710
24310636,1266422675
24310636,65306853
24310897,65299301
24310897,612765297
24310897,612765298
24310897,612765299
24310897,612765300
24310897,612765301
24310897,263506642
24310897,65299296
24311299,263520924
24311299,263520926
24311299,315072999
24311299,263520929
24311299,263520931
24311299,263520933
24311299,263520935
24311299,263520938
24311299,263520941
24311299,263520945
24311299,315073014
24311582,263529386
24311582,263529392
24311582,612025338
24311582,612025230
24311582,612025231
24311582,263529398
24311582,263529404
24311582,263529410
24311582,263529414
24311582,263529420
24311582,263529428
24311582,263529447
24311582,263529451
24311582,263529456
24311582,263529460
24311582,263529464
24311582,263529469
24311582,263529386
24314831,263475445
24314831,725315357
24314831,725315358
24314831,725315359
24314831,725315360
24314831,725315361
24314831,725315362
24314831,725315363
24314831,725315364
24314831,725315365
24314831,725315322
24334516,65326616
24334516,65326618
24334516,65326621
24334516,65326624
24334516,65326626
24334516,65309079
24334659,65306257
24334659,65306503
24334659,65284983
24334659,65306494
24334659,65306491
24334799,65316829
24334799,1196865856
24334799,553539939
24334799,315422731
24334799,65303024
24334980,65358646
24334980,65358721
24334990,65316342
24334990,1202379573
24334990,1607089654
24334990,65316347
24335193,65300083
24335193,263990913
24335193,65345182
24335220,65298642
24335220,65356026
24335220,65356029
24335286,65376331
24335286,65349161
24335286,1148372886
24335286,1148372871
24335286,65368988
24335439,65306840
24335439,65325013
24335439,65319565
24335439,65325009
24335440,65306840
24335440,65312159
24335440,65299541
24335440,65317572
24335441,65325009
24335441,65362991
24335441,65362987
24335448,65314378
24335448,65303091
24335448,297836623
24335449,65332200
24335449,65348306
24335449,65348309
24335449,302447952
24335449,65314378
24335450,65332200
24335450,65332202
24335450,65332205
24335451,65332205
24335451,65332207
24335451,1126947954
24335451,2481630307
24335452,65332205
24335452,65327910
24335453,65327910
24335453,65357266
24335453,65310817
24335454,65327910
24335454,65327912
24335455,65327912
24335455,65327914
24335456,65327912
24335456,65336580
24335456,65310820
24335457,65310820
24335457,65336581
24335458,65325388
24335458,65336581
24335459,65336581
24335459,65339258
24335460,65336860
24335460,764458928
24335460,65336708
24335460,65313357
24335460,65354081
24335462,65310394
24335462,263993501
24335462,764462000
24335462,65310397
24335462,1471862218
24335463,65289860
24335463,346513495
24335463,346514020
24335466,65331031
24335466,370810449
24335466,370810450
24335466,370810451
24335466,370810452
24335466,763617240
24335466,370810453
24335466,370810454
24335466,65345025
24335466,65345027
24335466,1720871666
24335466,763617241
24335466,65345030
24335466,763633038
24335466,65345034
24335466,65345037
24335466,1801231767
24335466,1801231772
24335466,1801231760
24335466,65345039
24335466,65345041
24335466,1801231869
24335466,65345046
24335466,1801231949
24335466,1801231934
24335466,65345049
24335466,763633039
24335466,65345051
24335466,1801231892
24335466,65345052
24335466,1801231840
24335466,65345054
24335466,1801231852
24335466,65345057
24335466,763633040
24335466,1801231918
24335466,1801231945
24335466,65345059
24335466,65345061
24335466,1801231936
24335466,65345066
24335466,1801231853
24335466,65345068
24335466,65345070
24335466,1801231878
24335466,65345073
24335466,1801231842
24335466,65345076
24335466,1801231938
24335466,65345079
24335466,1801231921
24335466,65345090
24335466,1801231829
24335466,65345099
24335466,65345104
24335466,65345110
24335466,65345112
24335466,65345117
24335466,65320316
24335466,286094487
24335466,763632925
24335466,286094526
24335467,65295100
24335467,65354900
24335467,65331031
24335468,65328433
24335468,65320106
24335468,65307165
24335469,65328433
24335469,258910934
24335469,258911622
24335469,65308541
24335469,65328436
24335469,65328438
24335470,65289280
24335470,315356744
24335470,65328431
24335470,65295496
24335470,65328433
24335474,65315772
24335474,65315775
24335474,65315777
24335474,65289310
24335476,65307477
24335476,65307479
24335477,65333715
24335477,65307477
24335478,65307477
24335478,65295411
24335479,65333715
24335479,65315777
24335480,65328349
24335480,293573786
24335480,65285858
24335480,65336914
24335480,65336917
24335480,65336919
24335480,65336598
24335480,65336921
24335480,65301572
24335480,65336825
24335480,65336672
24335480,65336924
24335480,65297379
24335480,65336344
24335480,65295738
24335480,65316855
24335480,65311980
24335480,65333715
24335481,65328358
24335481,65328357
24335481,65328354
24335482,65328349
24335482,65307438
24335482,65295355
24335483,65326714
24335483,1582797075
24335483,65315849
24335483,65352491
24335483,65343985
24335483,65296937
24335483,65365837
24335483,65362175
24335483,65372842
24335483,65360281
24335483,65319616
24335483,65372845
24335483,65354455
24335483,65327179
24335484,65328358
24335484,65365236
24335484,65348278
24335484,65357241
24335484,65336607
24335484,65339518
24335484,65325240
24335484,65301579
24335484,65336833
24335484,65336679
24335484,65352253
24335484,65297371
24335485,65326714
24335485,1582797078
24335485,65359807
24335485,65361159
24335485,65332847
24335486,65332847
24335486,65325701
24335486,2920462892
24335486,612771299
24335486,65332850
24335487,65332850
24335487,65299335
24335487,65332853
24335487,65312657
24335489,258965618
24335489,2071244884
24335489,277632380
24335489,2071244702
24335489,612765879
24335489,1024125215
24335489,65373369
24335489,1455172166
24335489,258965616
24335490,260193609
24335490,370837527
24335490,763662655
24335490,763662656
24335490,260193610
24335490,317129871
24335490,763662657
24335490,260193611
24335490,763662658
24335490,763662553
24335490,763662550
24335490,260193612
24429577,265506642
24429577,265506643
24429577,612766034
24429577,612766035
24429577,265506636
24429578,265506638
24429578,265506640
24429578,265506641
24444476,65345919
24444476,1262382435
24444476,265666654
24444476,1262382431
24444476,265666655
24444476,265666656
24444476,265666657
24444476,265666658
24444476,1262382433
24444476,1262382432
24444476,65286393
24444477,65288979
24444477,1261495895
24444477,1261495906
24444477,65288983
24444477,65288984
24444477,65288985
24444477,265666763
24444478,65322273
24444478,65310136
24444478,65322277
24444479,65340186
24444479,265666664
24444479,265666665
24444479,265666674
24444479,265666675
24444480,265666665
24444480,265666670
24444481,265666670
24444481,1264273810
24444481,265666671
24444481,265666673
24444482,1262382440
24444482,65310181
24444482,65345916
24444482,261510687
24444483,65310178
24444483,65310181
24444484,265666676
24444484,279698136
24444484,265666677
24444485,265666678
24444485,265666679
24444485,265666680
24444485,265666682
24444485,265666683
24444485,265666689
24444485,265666697
24444485,265666702
24444954,65324932
24444954,728918088
24444954,261510655
24444954,65308708
24444954,65324934
24444954,65324936
24444954,65290296
24444954,65324938
24444954,65324940
24444954,65317784
24444956,265673998
24444956,265673999
24444956,728915436
24444956,265674000
24444956,265674013
24444957,265674014
24444957,265674010
24444957,265674011
24444957,265674012
24444958,65290943
24444958,65290947
24444959,261510664
24444959,65293538
24444959,65293540
24444959,65293542
24444959,65290299
24444959,65293544
24444959,1677788921
24444959,1677798446
24444959,65293554
24487846,65300217
24487846,65299874
24487862,65299874
24487862,1220797473
24487862,1684026447
24487862,1684026670
24487862,1684026568
24487862,65300402
24487966,65288829
24487966,65327971
24526157,725318500
24526157,1804670351
24526157,725318505
24526157,725318508
24526157,263576085
24526157,2653206545
24526157,263576086
24526157,263576087
24526157,263576096
24526157,263576098
24526157,263576099
24526157,263576100
24526157,263576101
24526157,263576102
24526157,263576109
24526157,263576110
24526157,263576112
24526157,263576113
24526157,263576114
24526157,2653223259
24526157,725298140
24547810,266903659
24547810,65310163
24547810,265674012
24547810,65293512
24547810,1264273795
24547810,1264273806
24547810,1264273808
24547810,1264273799
24547812,266903665
24547812,65340136
24547812,728864550
24547812,728864562
24547812,65340139
24547812,728864581
24547812,728864585
24547812,266903677
24547812,65340141
24547812,728865109
24547813,1264273796
24547813,266903666
24547813,728867935
24547813,65340086
24547813,1264296832
24547813,65340090
24547813,65340092
24547813,65340096
24547813,728863237
24547813,1264296819
24547813,65340100
24547813,728863272
24547813,65340103
24547813,65340106
24547813,728863289
24547813,65340110
24547813,1264296833
24547813,65340112
24547813,65340113
24547813,65340115
24547813,728863334
24547813,65340117
24547813,728863367
24547813,1264296835
24547813,65340119
24547813,65340120
24547813,65340122
24547813,65340125
24547813,1264296806
24547813,728863467
24547813,65340127
24547813,65340128
24547813,65340130
24547813,728866812
24547813,728866824
24547813,65340134
24547813,1264300008
24547813,65302068
24547813,1264296839
24547813,728866851
24547813,266903660
24547813,728866877
24547813,1264296820
24547813,1264296822
24547813,65340136
24547814,266903724
24547814,65340090
24547815,266903679
24547815,266903680
24547816,1677788979
24547816,65290951
24547817,266903681
24547817,266903682
24547817,266903683
24547817,266903684
24547817,266903685
24547817,266903686
24547817,266903687
24547817,266903711
24547817,65290291
24547818,65317361
24547818,266903736
24547819,266903698
24547819,266903707
24547820,266903707
24547820,266903710
24547821,266903710
24547821,65290286
24547822,266903703
24547822,266903708
24547822,266903709
24547822,266903686
24547826,65290958
24547826,65324936
24547826,65293542
24547826,1677788986
24547827,65340189
24547827,65322273
24547827,1261495904
24547827,315712074
24547827,1261495902
24547827,1261495909
24547827,65288979
24547828,266903724
24547828,266903662
24547829,266903662
24547829,266903725
24547830,266903725
24547830,266903663
24547831,266903663
24547831,266903726
24547832,266903726
24547832,266903664
24547833,266903664
24547833,728866907
24547835,266903733
24547835,266903672
24547836,266903672
24547836,266903671
24547836,266903670
24547836,266903669
24547836,266903668
24547836,1264273811
24547836,1264273802
24547836,1264273801
24547837,266903736
24547837,266903735
24547838,266903735
24547838,266903683
24547838,266903688
24547838,266903689
24547838,266903690
24547838,266903691
24547838,266903692
24547838,266903693
24547838,266903694
24547838,266903695
24547838,266903696
24547838,266903697
24547838,266903698
24547838,266903699
24547838,266903700
24547838,266903701
24547838,266903702
24547838,266903703
24547838,266903704
24547838,266903705
24547838,266903684
24547839,266903744
24547839,65290958
24547840,266903746
24547840,266903745
24547841,266903745
24547841,65340189
24547841,65310132
24547841,65286396
24547841,65345909
24548324,266910523
24548324,775310064
24548324,299387921
24548324,775308718
24549250,330754325
24549250,330754326
24569289,267126556
24569289,267126557
24569289,267126558
24569289,267126560
24569289,2875566725
24569289,267126561
24569290,267126561
24569290,267126562
24569290,2875566756
24569290,267126563
24569290,267126564
24569290,267126565
24569290,2875480066
24569290,267126566
24569290,267126567
24569291,267126561
24569291,2875566749
24569291,267126568
24569291,267126569
24569291,267126570
24569291,2875566792
24569291,267126571
24569291,267126572
24569291,65299030
24569320,1378125459
24569320,1378125535
24569320,267126808
24569320,597382172
24569320,267126809
24569320,267126810
24569320,267126811
24569320,267126812
24569320,267126813
24569320,267126567
24569926,65297393
24569926,65325295
24588033,267294032
24588033,267294033
24588033,994490602
24588033,995847661
24588033,267294034
24588033,994490657
24588033,2884715028
24588033,267294036
24588033,267294037
24588033,2884715030
24588033,267294038
24588033,267294039
24588033,2884715024
24588033,2884715038
24588033,2884715027
24588033,267294040
24588033,267293723
24588033,2884715033
24588033,2884715021
24588033,2884715017
24588033,1420265673
24588033,1420265473
24588033,267294041
24588033,2884715039
24588033,267294032
24588081,65332806
24588081,1578907668
24588100,267294252
24588100,298077885
24588100,298078478
24588100,267294274
24588100,267294237
24603531,65334219
24603531,267455049
24603531,267455050
24603531,267455051
24603573,65281218
24603573,267455477
24603666,65324344
24603666,65328291
24603666,342543654
24603666,342543655
24603666,65328203
24603666,65287225
24603666,65328302
24603666,65328209
24603666,65328210
24603666,65308300
24603666,65328216
24603666,65328224
24603666,65328240
24603666,65317967
24603666,2163049308
24603666,258760438
24603671,65292716
24603671,65292717
24603671,65292720
24603671,65292722
24603704,65287111
24603704,65317959
24603704,258758550
24604519,65317971
24604519,65317973
24604610,258911615
24604610,65308516
24604610,65340583
24604610,65340588
24604614,258911608
24604614,669137611
24604614,65308520
24604614,65349672
24604614,65365036
24604614,65287336
24652887,65302799
24652887,267967741
24652887,267967742
24652887,267967743
24652887,2562016346
24652887,2562017452
24652887,2562017379
24652887,2562017356
24652887,2562016901
24652887,2562016783
24652887,2562016750
24652887,2562016515
24652887,2562016320
24652887,2562016667
24652887,2562016765
24652887,2562016334
24652887,2562017178
24652887,2562017320
24652887,2562016930
24652887,2562017084
24652887,2562016987
24652887,2562016305
24652887,2562016711
24652887,2562017334
24652887,2562017050
24652888,267967742
24652888,267967744
24652888,267967748
24652888,267967745
24652888,267967746
24652888,267967747
24652888,267967742
24657731,65317521
24657731,890045132
24657731,1302773697
24657731,3365216243
24657731,317103681
24657731,300759009
24657731,65306793
24657731,869969308
24657731,65325220
24658014,65374825
24658014,612024945
24658014,268015332
24658014,65322068
24670589,303232826
24670589,2702192485
24670589,2702208399
24670589,2702192487
24670589,2702208407
24670589,2702208398
24670589,2702192486
24670589,268147013
24670589,2295200660
24670589,2702192507
24670589,268147014
24670589,268147015
24670589,268147016
24670589,268147017
24670589,268147018
24670589,268147019
24670589,268147020
24670589,268147021
24670589,268147022
24670589,268147023
24670589,268147024
24670589,268147025
24670589,268147026
24670589,268147027
24670589,268147028
24670589,268147029
24670589,268147030
24670590,268147029
24670590,268147031
24670590,268147032
24670590,268147028
24670790,65323375
24670790,65323377
24670791,65322230
24670791,65322232
24670791,65322234
24670791,65322239
24670791,1205120835
24670791,65299961
24678185,65337920
24678185,2613221273
24678185,268235499
24678185,2613221262
24678185,268235500
24678185,268235501
24678185,984829261
24678185,54891501
24678185,300459900
24678185,302034278
24678185,54891483
24678185,300459905
24678185,54891461
24678185,65337916
24744076,268914032
24744076,268914033
24980108,65293636
24980108,1261518795
24980125,2800114024
24980125,311712343
24980125,2807442341
24980125,2807442329
24980125,2807442309
24980125,2807442328
24980125,2807442314
24980125,2807442331
24980125,2807442353
24980125,2807442344
24980125,2807442336
24980125,2807442310
24980125,2807442318
24980125,2807442321
24980125,2807442343
24980125,2807442306
24980125,2807442325
24980125,2807442315
24980125,2807442317
24980125,2807442339
24980125,2807442307
24980125,2807442316
24980125,311712356
24980125,2800114022
24980141,2800114031
24980141,271434314
24980141,271434452
24980141,271434315
24980141,2800114007
24980151,271434452
24980151,1261518753
24980158,2800114041
24980158,2800114034
24980158,1261518765
24980158,2800114009
24980158,271434667
24980158,2807324913
24980158,1261518773
24980158,2807324938
24980158,271434668
24980158,2807324912
24980158,1261518790
24980158,2807324907
24980158,271434670
24980158,2799956927
24980158,2807324941
24980158,271434673
24980158,2807306295
24980158,271434674
24980158,2807324908
24980158,1261518754
24980158,2807324930
24980158,311712439
24980158,2807324933
24980158,271434676
24980158,2807324924
24980158,311712440
24980158,2807324935
24980158,271434677
24980158,2807324905
24980158,311712441
24980158,2807324906
24980158,271434678
24980158,2807324921
24980158,1261518776
24980158,2807324929
24980158,271434679
24980158,2807306300
24980158,2799956754
24980158,2807324914
24980158,2799956760
24980158,2807306286
24980158,2799956923
25004330,65287240
25004330,265689223
25004330,271820581
25004330,271820582
25004330,271820583
25004330,271820584
25004330,271820585
25004330,826990892
25004330,271820586
25004330,271820587
25004330,826990894
25004330,271820588
25004330,826990895
25004330,271820589
25004330,826990897
25004330,271820590
25004330,265689220
25004330,65325388
25004331,65336582
25004331,271820591
25004331,271820592
25004331,271820586
25004332,271820603
25004332,826990846
25004332,271820605
25004332,826990848
25004332,271820606
25004332,826990851
25004332,271820607
25004332,826990854
25004332,271820608
25004332,271820609
25004332,271820610
25004332,271820593
25004332,271820582
25004333,271820581
25004333,271820598
25004333,271820599
25004333,271820600
25004333,271820601
25004333,826990835
25004333,271820602
25004333,271820603
25004333,271820604
25004333,65287237
25004334,271820585
25004334,826990865
25004334,271820611
25004334,826990870
25004334,826990871
25004334,271820610
25004335,271820608
25004335,271820614
25004335,271820615
25004335,271820616
25004335,271820617
25004335,271820618
25004335,826990727
25004335,271820619
25004335,271820620
25004335,271820621
25004335,271820622
25004335,271820623
25004335,826990880
25004335,271820624
25004335,271820625
25004335,271820626
25004335,271820627
25004335,271820612
25004335,271820613
25004335,271820587
25004336,65325386
25004336,271820638
25004336,271820628
25004336,826990775
25004336,271820629
25004336,826990779
25004336,271820630
25004336,826990782
25004336,271820631
25004336,826990783
25004336,271820632
25004336,271820624
25004337,271820590
25004337,271820633
25004337,271820634
25004337,271820635
25004337,271820636
25004337,271820637
25004337,271820626
25004340,65287235
25004340,265689222
25004340,271820652
25004340,826990810
25004340,826990812
25004340,271820653
25004340,826990818
25004340,271820654
25004340,826990820
25004340,271820655
25004340,271820656
25004340,271820687
25004340,271820657
25004340,271820658
25004340,271820659
25004342,271820628
25004342,826990903
25004342,826990904
25004342,271820669
25004342,826990905
25004342,271820670
25004342,826990911
25004342,271820671
25004342,826990914
25004342,271820672
25004342,826990915
25004342,271820673
25004342,271820674
25004342,826990916
25004342,826990917
25004342,271820675
25004342,826990921
25004342,826990923
25004342,271820676
25004342,271820677
25004342,271820659
25004342,265689221
25004342,65325382
25004343,271820603
25004343,271820679
25004343,271820680
25004343,271820681
25004343,271820714
25004343,271820682
25004343,271820683
25004343,271820684
25004343,271820685
25004343,271820686
25004343,271820687
25004343,271820688
25004343,65348292
25004344,271820681
25004344,826990585
25004344,271820689
25004344,271820690
25004344,826990587
25004344,271820691
25004344,271820692
25004344,826990593
25004344,271820693
25004344,271820656
25004346,271820679
