way,node
4039103,1977695241
4039103,500468290
4039103,94260216
4039103,94263090
4039108,361117
4039108,272678705
4039111,15860568
4039111,15860569
4039114,17809572
4039114,2458000990
4039114,2458001006
4039114,17809588
4039116,25934280
4039116,1534591769
4039116,810136813
4039116,25934316
4039116,32560750
4039117,15435241
4039117,15435240
4039125,360991
4039125,303480099
4039125,14798307
4039125,993150376
4039125,14798308
4039125,34818650
4039126,367950
4039126,2828713310
4039126,94188138
4039126,884214098
4039126,884214096
4039126,884214101
4039126,884214087
4039126,884214090
4039126,201646773
4039126,884211909
4039126,884211906
4039126,884211905
4039126,884210812
4039126,2876835087
4039126,884210808
4039126,25095582
4039129,21292970
4039129,21660039
4039129,272341727
4039129,21292971
4039129,27288858
4039129,1986477360
4039129,3397107727
4039129,3397107728
4039129,21292972
4039136,21661060
4039136,368336
4039136,27235433
4039136,27235424
4039136,1757087109
4039136,31960431
4039136,368337
4039138,390306
4039138,2105491766
4039138,1496777712
4039138,153509937
4039138,1496777710
4039138,257713154
4039138,2385176056
4039138,330217381
4039138,1496777709
4039138,247803743
4039138,1496777706
4039138,367998
4039138,3426401863
4039138,27681728
4039138,1496777704
4039138,27681716
4039138,332482628
4039138,1496777702
4039138,490904131
4039138,2981029993
4039138,490904153
4039138,490904150
4039138,1496776948
4039138,368079
4039138,1496776947
4039138,1496776945
4039138,14950170
4039138,3344299540
4039138,1395428384
4039138,1496773655
4039138,490904165
4039139,644133
4039139,2700086531
4039139,2190217319
4039139,1107432319
4039145,360980
4039145,322690243
4039145,2500448644
4039145,36482951
4039145,2500448645
4039145,144502466
4039145,36482973
4039145,139312070
4039145,36483071
4039149,1142990059
4039149,411736456
4039149,2268049587
4039149,15860566
4039149,15860568
4039152,367530
4039152,276194265
4039153,18691509
4039153,3220375631
4039153,18691512
4039153,966263876
4039153,3220375627
4039153,18691514
4039153,3220375624
4039153,359077922
4039159,361086
4039159,710907215
4039159,2250943370
4039159,2250943366
4039159,2250943364
4039159,256587669
4039159,94144498
4039159,2250943343
4039159,17809163
4039160,368305
4039160,2561299814
4039160,270731910
4039160,929442917
4039160,1987166965
4039160,25624150
4039160,1987166994
4039160,25623999
4039160,929367046
4039160,25623998
4039160,1987167017
4039160,368307
4039167,15860562
4039167,1787913775
4039167,1787913773
4039167,1787913772
4039167,1787913780
4039167,2294956151
4039167,2608604048
4039167,1787913776
4039167,15860564
4039167,1787913784
4039167,1787913799
4039167,1787913802
4039167,1787913774
4039167,1787913792
4039167,1787913783
4039167,1787913800
4039167,15860562
4039169,15859501
4039169,2140279494
4039169,319168972
4039169,678498528
4039169,15860538
4039172,7304709
4039172,1734278131
4039172,1544042216
4039177,15378805
4039177,15378806
4039177,1395334026
4039177,1395334016
4039177,1395334013
4039177,490904250
4039177,15378802
4039178,21378256
4039178,2704171955
4039178,2704168529
4039178,36487395
4039184,14956517
4039184,2268057884
4039184,2268057892
4039184,14956513
4039190,367530
4039190,2418577626
4039197,159630023
4039197,2334246001
4039197,2334246004
4039197,2334246006
4039200,123458848
4039200,1789061431
4039200,1922639714
4039200,667940546
4039200,1747018254
4039200,94151884
4039200,1789061449
4039200,1411346013
4039200,1411346001
4039200,914295706
4039200,96151090
4039200,3390658772
4039200,96145941
4039200,1789062104
4039200,3390658775
4039200,96151437
4039200,1789061873
4039200,367946
4039204,15035563
4039204,15035568
4039207,17348293
4039207,17348292
4039211,206093615
4039211,206093616
4039211,2486549673
4039211,125749
4039211,2486549598
4039211,2325093383
4039211,125748
4039212,361031
4039212,2284436490
4039212,26588382
4039212,26588378
4039212,26588374
4039212,26588359
4039212,214843853
4039212,568432117
4039212,2366444349
4039212,25671388
4039217,4616553
4039217,2689489650
4039217,2877448921
4039217,976873160
4039217,2877972879
4039217,29588072
4039225,644129
4039225,2580430889
4039225,1911378974
4039225,2580430893
4039225,176949498
4039225,2580430895
4039225,176949384
4039225,176949258
4039226,49809410
4039226,2705349640
4039226,2705349664
4039226,21292968
4039230,1142990090
4039230,429488549
4039230,21292412
4039231,361002
4039231,1364646896
4039231,1377161906
4039233,16820924
4039233,24959161
4039233,24959172
4039233,27018633
4039233,25256318
4039233,25256319
4039233,202800570
4039234,367912778
4039234,2587862361
4039234,2297964810
4039234,368000
4039243,15859494
4039243,2180116946
4039243,15860543
4039243,921562721
4039243,15860541
4039245,644092
4039245,1668388880
4039245,2317308531
4039245,202813138
4039245,1871817954
4039245,403462400
4039249,470146
4039249,968748864
4039250,333674496
4039250,333674939
4039252,1835516159
4039252,1871795984
4039252,1871796135
4039252,19405751
4039252,1871796022
4039252,1871796102
4039252,1871796177
4039252,1274956892
4039252,94167365
4039252,1871796027
4039252,132546240
4039253,17809179
4039253,621240920
4039255,470142
4039255,25188950
4039258,94185764
4039258,1668388716
4039258,2323800419
4039258,1035711019
4039258,367940
4039261,24972336
4039261,127896094
4039261,2458000926
4039261,470130
4039262,15435252
4039262,3375712098
4039262,2462158563
4039262,15435253
4039262,2462158562
4039262,2462225137
4039262,2462225135
4039262,15435254
4039268,368083
4039268,1309637604
4039268,1309637690
4039268,15378810
4039269,15378821
4039269,2334248981
4039269,15378820
4039269,2334248976
4039269,1614956014
4039269,1447487775
4039269,15378818
4039269,2334245988
4039269,15378812
4039269,15378813
4039269,2334245970
4039269,2334245966
4039269,2334245959
4039269,15378814
4039269,2334245951
4039269,568017571
4039269,15378815
4039269,15378823
4039274,368074
4039274,333677006
4039277,390053
4039277,1784413165
4039277,368006
4039282,470177
4039282,1224673041
4039282,36485756
4039282,653598358
4039282,281774796
4039282,177215574
4039284,21305940
4039284,317714752
4039284,1440135298
4039284,235196233
4039284,368125
4039287,15435642
4039287,3475006915
4039287,319702468
4039287,2176440376
4039287,2066029682
4039287,259252616
4039287,245034512
4039287,1734278134
4039288,135578024
4039288,2282886340
4039288,1088594665
4039288,2078486565
4039288,2537082843
4039288,2330013048
4039288,2829369689
4039288,1762073410
4039289,368083
4039289,1395333954
4039289,368082
4039292,15859483
4039292,2722028221
4039292,15859516
4039292,2722028241
4039292,2294956144
4039292,2294956143
4039292,2722028193
4039292,15859515
4039295,15378809
4039295,15378804
4039300,209142444
4039300,209146479
4039300,2447492134
4039300,2829333415
4039300,209147808
4039302,25001430
4039302,2587862368
4039302,25034628
4039302,25034614
4039302,340402108
4039302,2785799653
4039302,194188545
4039306,260685981
4039306,2841226118
4039306,2841226120
4039306,175042755
4039306,361092
4039311,368195
4039311,338664953
4039314,365930069
4039314,3138012373
4039314,3138012368
4039314,15435272
4039314,3138012364
4039314,3138012359
4039314,15435273
4039319,15859492
4039319,2949616644
4039319,857429305
4039319,15643077
4039319,247754377
4039322,367998
4039322,1284603880
4039322,3426401864
4039322,329416063
4039324,390306
4039324,1775836982
4039324,1496773661
4039324,153506005
4039324,2385176071
4039324,332350373
4039324,117106433
4039324,2634121017
4039324,117101555
4039326,15435310
4039326,3138012380
4039326,15435266
4039326,15435267
4039326,2327299578
4039326,365929789
4039326,15435268
4039326,1455771828
4039326,3138012370
4039326,15435269
4039330,15378841
4039330,2689407093
4039330,15378842
4039334,382052
4039334,1666650610
4039334,2722028182
4039334,1666650608
4039334,382050
4039340,8809442
4039340,2284436596
4039340,1727815637
4039340,8809443
4039340,8809444
4039340,1301155762
4039340,8809445
4039340,431394661
4039350,361068
4039350,2165221537
4039350,25554712
4039350,1599712849
4039350,2641063809
4039350,697180644
4039350,1985704464
4039350,368144
4039351,368243
4039351,2705514274
4039351,728495639
4039354,661239
4039354,21346797
4039356,15435281
4039356,277543669
4039356,2710711480
4039356,506877352
4039366,25554694
4039366,676890492
4039366,1924241863
4039366,557366294
4039366,2165221557
4039366,676860056
4039366,2165221579
4039366,676890545
4039367,470159
4039367,2712549824
4039367,25192224
4039368,14956567
4039368,2634121033
4039368,14956569
4039371,2596022343
4039371,1470710857
4039371,2624139237
4039371,1664142351
4039371,1319907328
4039371,1664142324
4039371,2034662690
4039371,357018502
4039371,357018507
4039373,19722936
4039373,821879336
4039375,390252
4039375,2405790852
4039379,123486426
4039379,1789061480
4039379,2621009106
4039379,148943357
4039379,2400234179
4039379,702932776
4039380,36593698
4039380,254129778
4039383,15378811
4039383,15378817
4039383,15378816
4039383,15378815
4039385,470195
4039385,2160594581
4039385,414997486
4039387,21292407
4039387,2503987482
4039387,2503987485
4039387,17975528
4039387,2503987495
4039387,245395586
4039390,1142990126
4039390,411736451
4039390,15860559
4039390,2608604049
4039390,15860562
4039394,15435259
4039394,2268057894
4039394,2268057881
4039394,15435261
4039396,691304751
4039396,2291048633
4039396,621239293
4039396,1298787957
4039396,1789061755
4039396,151362739
4039396,1789062086
4039396,1789061794
4039396,34151805
4039399,15378831
4039399,2334286047
4039399,2334246048
4039399,15378848
4039403,361098
4039403,1822082741
4039403,1822082744
4039403,25701659
4039403,1822082747
4039403,26039984
4039403,25207311
4039404,8809433
4039404,2013674171
4039404,1243135875
4039404,15378826
4039405,4616553
4039405,2689489649
4039405,2877972882
4039405,185865231
4039405,2689489646
4039405,34819153
4039405,34819157
4039405,2689489642
4039405,2689489640
4039405,34819154
4039405,2689489637
4039405,4616555
4039405,2877448917
4039405,2689489629
4039405,29414561
4039405,2689489626
4039405,166461755
4039405,303479320
4039405,1004480687
4039405,360990
4039406,361106
4039406,2388988919
4039406,2388988929
4039406,169319602
4039408,15859498
4039408,15860545
4039415,512050282
4039415,967316794
4039415,512050281
4039415,968051366
4039415,512050294
4039415,512050284
4039415,271461834
4039422,15643077
4039422,356428388
4039422,558325832
4039422,15643079
4039422,2931424671
4039422,15643080
4039423,390060
4039423,1600999391
4039423,368012
4039423,1784413119
4039423,1784413092
4039423,257712586
4039425,368041
4039425,1798401001
4039425,659430136
4039425,431493580
4039425,3461940830
4039425,94130397
4039425,332469880
4039425,332469882
4039425,1773982219
4039425,332469883
4039425,268685462
4039427,15435280
4039427,277543665
4039427,3138012367
4039427,15435272
4039427,3138012365
4039427,703726827
4039427,3138012357
4039427,506877284
4039428,361107
4039428,2388988930
4039428,2334291904
4039428,361108
4039430,332431658
4039430,17337812
4039430,1721219001
4039430,1721219005
4039430,1721219012
4039430,1721219014
4039430,1721219016
4039430,17337817
4039430,1721219007
4039430,216034547
4039430,17337818
4039430,332431697
4039430,2828713333
4039430,884203689
4039430,884215453
4039430,524070519
4039430,1854603337
4039435,807213594
4039435,2712549992
4039435,807212892
4039439,470137
4039439,1756735710
4039440,382051
4039440,2722028049
4039440,262468577
4039440,2722027957
4039440,678414455
4039443,442301
4039443,257627049
4039443,1614955842
4039443,2334245980
4039443,15378812
4039450,792970
4039450,2722027832
4039450,792968
4039451,15643099
4039451,681677223
4039451,3430788166
4039451,1760623535
4039451,25554239
4039451,25554240
4039451,2200326723
4039451,25554265
4039451,2200326722
4039451,25554266
4039451,2200326718
4039451,2200150835
4039451,25554267
4039461,24972141
4039461,2496113361
4039461,2420699631
4039461,368232
4039466,792971
4039466,2620012250
4039466,2722027853
4039466,2620012251
4039466,792972
4039468,15864047
4039468,15864063
4039469,361094
4039469,431175331
4039472,15859504
4039472,1666564739
4039472,1666564768
4039474,1455416975
4039474,14956518
4039474,2268057922
4039474,14956509
4039474,319177740
4039477,364627449
4039477,2651570675
4039477,367504
4039482,1714196619
4039482,573378179
4039482,2284436479
4039482,117639344
4039482,2284436480
4039482,117092841
4039482,117087532
4039482,117092530
4039482,2284436485
4039482,367994
4039482,665309036
4039482,2284436488
4039482,1714196624
4039482,1714196626
4039483,398788
4039483,688075127
4039483,2712550012
4039483,1387269068
4039483,1232684997
4039483,398789
4039487,17975416
4039487,417564428
4039487,17975415
4039487,17975414
